feature_id	retained
16764	TRUE
381338	FALSE
98388	FALSE
100503760	FALSE
433292	FALSE
68833	TRUE
18143	TRUE
114641	TRUE
54610	TRUE
52846	TRUE
100217461	FALSE
67702	TRUE
263764	FALSE
619289	FALSE
100042065	FALSE
73426	FALSE
26921	TRUE
100047133	FALSE
16178	TRUE
16177	TRUE
107527	TRUE
17082	FALSE
16182	TRUE
16174	TRUE
110895	TRUE
226999	TRUE
211798	TRUE
381339	FALSE
74897	FALSE
66297	FALSE
18993	FALSE
73100	FALSE
69527	TRUE
93690	FALSE
73122	TRUE
98404	TRUE
14200	TRUE
666642	TRUE
17974	TRUE
100861934	TRUE
78896	TRUE
67883	TRUE
100503192	TRUE
22019	TRUE
433294	FALSE
75623	TRUE
72050	TRUE
246229	TRUE
22592	TRUE
100861960	FALSE
403183	FALSE
70676	TRUE
75066	FALSE
12825	TRUE
12832	TRUE
73674	TRUE
433297	TRUE
53945	TRUE
100042453	FALSE
212225	FALSE
227058	TRUE
100101919	TRUE
227059	TRUE
442837	FALSE
56363	TRUE
442821	FALSE
20324	TRUE
109019	TRUE
100045066	TRUE
17912	TRUE
20849	TRUE
100042634	TRUE
20846	TRUE
14660	TRUE
17936	TRUE
227094	TRUE
98682	TRUE
16329	TRUE
227095	TRUE
67080	FALSE
17700	FALSE
69397	FALSE
227099	TRUE
227102	TRUE
72085	TRUE
70396	TRUE
627872	TRUE
98267	TRUE
329152	TRUE
78016	FALSE
98488	TRUE
241062	TRUE
329154	TRUE
81898	TRUE
67876	TRUE
15510	TRUE
15528	TRUE
19070	TRUE
74013	TRUE
212679	TRUE
75388	FALSE
227120	TRUE
626009	TRUE
329159	FALSE
71066	FALSE
212712	TRUE
329160	TRUE
407809	FALSE
75323	FALSE
73467	TRUE
68736	TRUE
68115	TRUE
67198	TRUE
51960	TRUE
68549	TRUE
11761	TRUE
71724	TRUE
71872	TRUE
213043	FALSE
66882	TRUE
12747	TRUE
70225	TRUE
65102	TRUE
18393	TRUE
100504455	FALSE
213056	TRUE
66495	TRUE
100504501	TRUE
108812	FALSE
12633	TRUE
12370	TRUE
70827	TRUE
227154	TRUE
73463	FALSE
381259	TRUE
227157	FALSE
74018	TRUE
271697	FALSE
14369	TRUE
381260	TRUE
22218	TRUE
55989	TRUE
100217459	FALSE
100217421	FALSE
12168	TRUE
100504533	TRUE
72750	TRUE
70375	TRUE
57750	TRUE
241066	TRUE
100504573	TRUE
269198	TRUE
77951	TRUE
329165	TRUE
77300	TRUE
100043027	TRUE
100042533	TRUE
12487	TRUE
100504618	FALSE
12477	TRUE
54167	FALSE
77341	FALSE
72823	TRUE
18187	TRUE
74992	FALSE
227195	TRUE
100380944	TRUE
100504668	TRUE
227197	TRUE
55949	TRUE
100217464	FALSE
241070	FALSE
73884	TRUE
23792	TRUE
241073	FALSE
76668	TRUE
75619	TRUE
74426	FALSE
433315	FALSE
93691	TRUE
12912	TRUE
67099	TRUE
69941	FALSE
227210	TRUE
14367	TRUE
241075	TRUE
70861	FALSE
667276	FALSE
12968	FALSE
12967	FALSE
12966	FALSE
12965	FALSE
12964	FALSE
98303	FALSE
15926	TRUE
18711	TRUE
213527	FALSE
12969	FALSE
17756	TRUE
100038569	FALSE
329178	FALSE
66646	TRUE
68691	TRUE
11363	TRUE
100862127	FALSE
17901	FALSE
14768	TRUE
227231	FALSE
13869	FALSE
100502712	FALSE
22779	TRUE
66722	TRUE
320460	FALSE
12021	TRUE
74591	FALSE
108147	TRUE
14268	TRUE
100042814	FALSE
667931	FALSE
71134	FALSE
433319	FALSE
381269	TRUE
111175	TRUE
271711	FALSE
22596	TRUE
381270	TRUE
54380	TRUE
319695	FALSE
19981	TRUE
16008	TRUE
16011	TRUE
21958	FALSE
69449	FALSE
723792	FALSE
78718	FALSE
109198	FALSE
21961	TRUE
435626	FALSE
100862357	FALSE
12765	TRUE
227288	FALSE
100316687	FALSE
76709	TRUE
227289	FALSE
227290	TRUE
56695	TRUE
69660	TRUE
241112	TRUE
18173	FALSE
227292	TRUE
387219	FALSE
22349	TRUE
319651	TRUE
58184	TRUE
18802	TRUE
77264	TRUE
66821	TRUE
57751	TRUE
269209	TRUE
67534	TRUE
104086	TRUE
241113	TRUE
22420	FALSE
22409	TRUE
12570	FALSE
260298	FALSE
12958	FALSE
723900	FALSE
241116	TRUE
16147	TRUE
75570	TRUE
22626	TRUE
69171	TRUE
227298	TRUE
68818	TRUE
74104	TRUE
245860	TRUE
52231	TRUE
74577	TRUE
20872	TRUE
22145	TRUE
381272	FALSE
56812	TRUE
19275	TRUE
19711	TRUE
13437	TRUE
13346	TRUE
100503248	FALSE
11790	TRUE
69080	TRUE
100862164	FALSE
241118	FALSE
74241	TRUE
319998	TRUE
98733	TRUE
16322	FALSE
71728	TRUE
20536	TRUE
100862333	FALSE
620079	FALSE
13838	TRUE
18505	FALSE
100039210	FALSE
433323	TRUE
23874	TRUE
68393	FALSE
74205	TRUE
195434	TRUE
57814	TRUE
20254	FALSE
100862182	FALSE
252903	TRUE
69368	TRUE
100038695	FALSE
69163	TRUE
100862198	FALSE
20720	TRUE
241128	FALSE
26554	TRUE
72208	FALSE
210293	TRUE
241134	FALSE
16367	TRUE
100503073	TRUE
76867	TRUE
100503095	TRUE
12829	TRUE
12828	TRUE
75734	TRUE
66261	FALSE
100044526	TRUE
15463	TRUE
80721	TRUE
71386	FALSE
20297	TRUE
71227	TRUE
77629	FALSE
98496	TRUE
227325	FALSE
100628595	FALSE
14897	TRUE
66153	TRUE
71781	FALSE
100503433	FALSE
381287	FALSE
621875	FALSE
100040135	FALSE
665378	FALSE
620078	FALSE
100040213	FALSE
100039794	FALSE
665338	FALSE
109032	TRUE
434484	TRUE
100503502	FALSE
100503045	FALSE
20684	TRUE
319997	TRUE
12283	TRUE
64294	TRUE
71141	FALSE
227326	FALSE
70060	FALSE
72792	TRUE
70247	TRUE
15559	TRUE
78795	TRUE
100861644	FALSE
227327	TRUE
383538	FALSE
17975	TRUE
100303740	TRUE
80828	FALSE
319336	FALSE
14767	FALSE
71863	FALSE
19231	TRUE
18582	TRUE
26895	TRUE
18159	FALSE
208718	TRUE
11650	FALSE
76768	FALSE
11648	FALSE
13599	FALSE
69453	FALSE
11447	FALSE
11449	FALSE
26987	TRUE
98363	TRUE
227331	TRUE
100040591	TRUE
73234	FALSE
53972	TRUE
319977	TRUE
620454	TRUE
23956	TRUE
16331	TRUE
77040	TRUE
100217415	TRUE
20215	FALSE
100503175	FALSE
227333	TRUE
227334	TRUE
394430	FALSE
394434	FALSE
394432	TRUE
394435	TRUE
94284	TRUE
394433	FALSE
22236	FALSE
15504	TRUE
394436	FALSE
100040766	TRUE
381280	TRUE
78605	FALSE
171382	FALSE
75396	FALSE
14659	FALSE
100503197	FALSE
320982	TRUE
78650	FALSE
73475	FALSE
98402	TRUE
77331	FALSE
347722	TRUE
74403	TRUE
14472	FALSE
208372	FALSE
74918	TRUE
12778	TRUE
108679	TRUE
433332	FALSE
12835	TRUE
171531	TRUE
623503	FALSE
19329	TRUE
16978	TRUE
329207	FALSE
51801	TRUE
67921	TRUE
665783	TRUE
50880	TRUE
227357	TRUE
100503326	FALSE
70788	FALSE
227358	TRUE
67444	TRUE
67086	FALSE
55927	TRUE
18627	TRUE
74019	TRUE
65247	TRUE
13345	FALSE
208727	TRUE
67273	TRUE
259040	FALSE
258228	FALSE
259041	FALSE
259039	FALSE
258274	FALSE
258483	FALSE
258484	FALSE
257890	FALSE
66915	TRUE
260301	FALSE
14733	TRUE
100504295	FALSE
387167	FALSE
241158	TRUE
67446	TRUE
108657	TRUE
100037260	FALSE
23830	TRUE
64095	TRUE
208760	FALSE
16560	TRUE
11611	FALSE
71874	TRUE
381284	TRUE
208777	TRUE
69821	TRUE
269224	TRUE
66385	TRUE
404545	TRUE
110611	TRUE
18000	TRUE
227377	TRUE
59041	TRUE
51800	TRUE
67026	TRUE
66615	TRUE
21915	TRUE
66262	TRUE
98314	TRUE
381334	FALSE
100041596	FALSE
666009	FALSE
619597	FALSE
241159	FALSE
18566	FALSE
74689	FALSE
67698	TRUE
20452	TRUE
75381	FALSE
100504401	TRUE
73454	FALSE
75159	FALSE
227394	TRUE
329217	TRUE
67854	FALSE
74441	FALSE
634331	FALSE
634346	FALSE
52392	TRUE
227399	TRUE
252876	TRUE
18484	TRUE
78603	TRUE
69030	FALSE
70866	FALSE
100504494	TRUE
241175	FALSE
100504525	FALSE
23836	FALSE
320311	TRUE
100504568	FALSE
27392	TRUE
227446	TRUE
100042023	TRUE
21934	TRUE
635504	FALSE
227449	TRUE
626049	FALSE
98432	TRUE
12043	TRUE
320761	FALSE
70750	TRUE
20479	TRUE
20724	TRUE
71869	FALSE
241196	FALSE
20248	FALSE
394252	FALSE
383548	FALSE
381286	FALSE
66957	FALSE
116872	FALSE
18788	TRUE
241197	FALSE
20725	TRUE
241201	FALSE
227485	FALSE
319901	TRUE
636808	FALSE
634762	FALSE
22099	TRUE
67949	TRUE
76707	TRUE
68204	TRUE
81879	TRUE
14633	TRUE
16324	TRUE
100502628	FALSE
64143	TRUE
226351	TRUE
226352	TRUE
19258	TRUE
66343	TRUE
226356	TRUE
319229	FALSE
170706	TRUE
13167	TRUE
73103	TRUE
68428	TRUE
226359	TRUE
17167	TRUE
13798	FALSE
98452	FALSE
72999	TRUE
70829	TRUE
15564	FALSE
66942	TRUE
100502702	FALSE
269109	FALSE
74117	TRUE
74150	TRUE
71111	TRUE
72585	FALSE
210356	TRUE
107895	TRUE
667090	TRUE
72160	TRUE
266645	FALSE
100502745	FALSE
72949	TRUE
22625	TRUE
226407	TRUE
226409	TRUE
226412	TRUE
387147	FALSE
67812	TRUE
226413	FALSE
17219	TRUE
226414	TRUE
12767	TRUE
210417	FALSE
100042740	TRUE
13137	TRUE
13136	TRUE
22789	FALSE
12269	TRUE
12270	TRUE
18640	TRUE
226418	TRUE
212439	TRUE
64435	TRUE
100502856	TRUE
18703	TRUE
69169	TRUE
93672	TRUE
58181	FALSE
329244	FALSE
16153	TRUE
17164	TRUE
226419	TRUE
16865	TRUE
54354	TRUE
56489	TRUE
14270	TRUE
108900	TRUE
26361	FALSE
13034	TRUE
226421	TRUE
320718	TRUE
212933	TRUE
98396	TRUE
226422	TRUE
98415	TRUE
212980	TRUE
13714	TRUE
213006	TRUE
18557	TRUE
723818	FALSE
213409	FALSE
213417	TRUE
74137	TRUE
68875	TRUE
213452	TRUE
213464	TRUE
74626	TRUE
21367	FALSE
269116	FALSE
100038653	FALSE
16980	FALSE
17248	TRUE
240752	TRUE
108954	TRUE
240753	TRUE
100502933	TRUE
68338	TRUE
280287	FALSE
19701	FALSE
214253	TRUE
20668	TRUE
20643	TRUE
70579	TRUE
667118	TRUE
240754	TRUE
381290	TRUE
269120	FALSE
116847	TRUE
100502984	FALSE
14264	TRUE
100502999	TRUE
12227	TRUE
667414	TRUE
71884	FALSE
12654	TRUE
53311	TRUE
11539	TRUE
17928	FALSE
68507	TRUE
57439	TRUE
240755	FALSE
72017	TRUE
72674	TRUE
100861791	FALSE
240756	TRUE
98710	TRUE
100503055	TRUE
71001	FALSE
75605	TRUE
20980	TRUE
329251	TRUE
67196	TRUE
329252	TRUE
13924	FALSE
100038590	FALSE
320139	FALSE
68724	TRUE
171469	FALSE
13710	TRUE
215615	TRUE
21854	TRUE
93689	TRUE
77552	TRUE
226432	TRUE
215690	TRUE
13007	TRUE
27280	TRUE
21952	FALSE
16763	TRUE
21956	FALSE
18772	FALSE
226438	FALSE
66241	TRUE
12292	TRUE
329253	FALSE
16565	TRUE
76422	FALSE
67313	TRUE
100042513	FALSE
383563	FALSE
67886	TRUE
320054	FALSE
67997	TRUE
381293	TRUE
71084	FALSE
226442	TRUE
100503460	TRUE
100503474	TRUE
667686	TRUE
26424	FALSE
320138	FALSE
735252	FALSE
723890	FALSE
19264	TRUE
338375	TRUE
59125	TRUE
545363	FALSE
16876	FALSE
69549	TRUE
75546	FALSE
329260	TRUE
170788	FALSE
71209	FALSE
226470	TRUE
12316	TRUE
14060	FALSE
50702	FALSE
624286	FALSE
214403	TRUE
545366	TRUE
12628	TRUE
240776	FALSE
75910	FALSE
226472	FALSE
214498	TRUE
26878	TRUE
69367	TRUE
20822	TRUE
56207	TRUE
19735	TRUE
100861894	FALSE
246709	FALSE
50778	TRUE
624910	FALSE
64214	FALSE
215378	FALSE
100043240	TRUE
791353	FALSE
100503781	FALSE
18783	TRUE
320019	FALSE
19225	TRUE
100043257	TRUE
100043261	TRUE
20028	FALSE
75584	FALSE
226499	TRUE
108989	TRUE
96875	TRUE
545370	TRUE
402734	FALSE
73176	FALSE
117198	TRUE
66875	TRUE
98685	TRUE
19821	TRUE
100503012	TRUE
63913	TRUE
66967	TRUE
69399	TRUE
66637	TRUE
269132	TRUE
19731	TRUE
100861876	FALSE
71281	FALSE
67771	TRUE
100503084	FALSE
17970	TRUE
226517	TRUE
226518	TRUE
16782	TRUE
226519	TRUE
626058	FALSE
71836	FALSE
13211	TRUE
74091	TRUE
67792	FALSE
329271	FALSE
19734	TRUE
24014	TRUE
240816	FALSE
240817	FALSE
433365	FALSE
240819	FALSE
14645	TRUE
100861882	FALSE
207678	FALSE
78112	FALSE
12290	TRUE
15939	TRUE
15064	TRUE
58244	TRUE
207792	TRUE
100503411	FALSE
19775	TRUE
433367	FALSE
72482	TRUE
16872	FALSE
100861926	FALSE
104009	TRUE
74081	TRUE
208263	TRUE
240832	TRUE
329274	FALSE
214575	TRUE
170484	TRUE
77352	TRUE
20652	TRUE
11352	TRUE
30935	TRUE
100503836	FALSE
215015	TRUE
78255	TRUE
72713	FALSE
73435	FALSE
226525	TRUE
69953	FALSE
226527	TRUE
89867	TRUE
100504090	FALSE
240843	FALSE
11899	FALSE
735253	FALSE
23850	TRUE
72025	FALSE
26374	TRUE
100217414	FALSE
21960	FALSE
67647	TRUE
75255	TRUE
329278	TRUE
64659	TRUE
12301	TRUE
29809	TRUE
100316784	FALSE
620246	FALSE
620750	FALSE
381305	TRUE
11905	FALSE
240869	TRUE
14455	TRUE
100628588	FALSE
100217446	FALSE
226539	TRUE
70454	TRUE
226541	TRUE
73844	TRUE
100502590	FALSE
11758	TRUE
22164	FALSE
240873	FALSE
14103	FALSE
226551	TRUE
75368	FALSE
67292	TRUE
103967	TRUE
72753	FALSE
474332	TRUE
723821	FALSE
387210	FALSE
71449	TRUE
53330	TRUE
17926	FALSE
100038657	FALSE
226562	TRUE
226564	TRUE
14261	TRUE
55990	TRUE
226565	FALSE
14262	TRUE
78258	FALSE
18933	TRUE
98376	TRUE
240879	FALSE
16579	TRUE
240880	TRUE
381306	TRUE
69962	TRUE
20339	FALSE
20343	TRUE
20344	FALSE
100503816	FALSE
14067	TRUE
116914	TRUE
74895	TRUE
66352	TRUE
171567	TRUE
11931	TRUE
56429	TRUE
433374	FALSE
16963	FALSE
69476	FALSE
75857	FALSE
83993	FALSE
108735	TRUE
226591	TRUE
240888	TRUE
74106	TRUE
70456	TRUE
271639	FALSE
68481	TRUE
100503268	TRUE
226594	TRUE
100503283	FALSE
433375	TRUE
12503	FALSE
18986	TRUE
240892	FALSE
59290	TRUE
98558	FALSE
100039795	TRUE
100503318	TRUE
27878	TRUE
71592	TRUE
226601	FALSE
226604	FALSE
240894	FALSE
100503962	FALSE
226610	TRUE
80914	TRUE
68944	TRUE
100862084	FALSE
56752	TRUE
66447	TRUE
240899	FALSE
100503977	FALSE
20183	FALSE
110648	FALSE
18514	TRUE
66977	TRUE
19737	FALSE
100862094	FALSE
19736	TRUE
78465	TRUE
15490	TRUE
67303	FALSE
18214	TRUE
107652	TRUE
16589	TRUE
545378	FALSE
622708	FALSE
26904	FALSE
665574	TRUE
76925	TRUE
70729	TRUE
320078	TRUE
226641	TRUE
80915	TRUE
435653	FALSE
98752	FALSE
14130	TRUE
246256	FALSE
14131	TRUE
75472	TRUE
66052	TRUE
17528	TRUE
66425	TRUE
12355	FALSE
641376	TRUE
11807	FALSE
14127	TRUE
226646	TRUE
240913	TRUE
57370	TRUE
19044	TRUE
30941	TRUE
66155	TRUE
100862110	FALSE
100504072	TRUE
21945	TRUE
27045	TRUE
18637	TRUE
68874	TRUE
71740	TRUE
226652	TRUE
22278	TRUE
226654	TRUE
16456	TRUE
56009	TRUE
16429	FALSE
18106	FALSE
17085	FALSE
75345	TRUE
12506	TRUE
100041098	TRUE
27218	FALSE
12523	TRUE
100038548	FALSE
100862186	FALSE
30925	FALSE
93840	TRUE
18071	FALSE
59287	TRUE
12847	TRUE
100504176	FALSE
19298	TRUE
98193	TRUE
18611	TRUE
12372	FALSE
27222	FALSE
98660	TRUE
140559	TRUE
16524	FALSE
16513	FALSE
67556	TRUE
100862199	FALSE
98365	TRUE
93842	TRUE
21346	TRUE
71870	TRUE
71319	TRUE
240916	TRUE
74748	FALSE
677296	FALSE
68440	TRUE
100040320	TRUE
12944	FALSE
20219	FALSE
18313	FALSE
258759	FALSE
258758	FALSE
258880	FALSE
258881	FALSE
14125	FALSE
258645	FALSE
100504232	FALSE
13349	FALSE
94332	TRUE
383619	FALSE
240921	FALSE
545384	FALSE
623121	FALSE
236312	FALSE
100033459	FALSE
100504251	FALSE
226691	TRUE
15951	FALSE
100504287	FALSE
666028	FALSE
100040462	TRUE
381308	TRUE
15950	TRUE
26388	FALSE
226695	TRUE
258712	FALSE
258711	FALSE
258713	FALSE
258717	FALSE
259162	FALSE
404222	FALSE
258716	FALSE
258715	FALSE
258302	FALSE
20739	FALSE
258710	FALSE
66289	FALSE
258238	FALSE
258709	FALSE
258756	FALSE
546747	FALSE
54418	FALSE
23893	TRUE
24012	FALSE
14194	TRUE
98256	FALSE
13603	TRUE
12663	TRUE
75820	FALSE
26909	TRUE
319455	FALSE
545389	TRUE
723921	FALSE
76816	TRUE
15365	TRUE
23797	TRUE
30928	TRUE
75589	FALSE
69428	FALSE
11566	TRUE
631584	TRUE
545391	TRUE
78825	TRUE
791357	FALSE
75164	FALSE
666295	TRUE
320110	TRUE
66359	TRUE
51810	TRUE
68226	TRUE
269152	TRUE
69726	TRUE
15278	TRUE
226744	TRUE
109232	TRUE
226747	TRUE
100503705	FALSE
226751	TRUE
67426	TRUE
19165	TRUE
277333	TRUE
320404	TRUE
381310	TRUE
11545	TRUE
72568	TRUE
27217	FALSE
170760	TRUE
100504581	FALSE
15078	TRUE
208768	TRUE
100504598	FALSE
320202	FALSE
100862334	FALSE
69051	TRUE
13590	TRUE
208795	TRUE
13849	TRUE
619326	FALSE
67459	TRUE
98417	TRUE
226757	TRUE
329307	TRUE
72978	FALSE
403180	TRUE
240960	TRUE
98386	TRUE
433384	FALSE
13800	TRUE
27058	TRUE
625823	FALSE
13244	TRUE
67330	FALSE
67948	TRUE
209456	TRUE
12334	TRUE
170725	FALSE
433386	FALSE
96935	TRUE
53791	TRUE
68897	TRUE
71678	TRUE
108909	TRUE
338366	TRUE
21339	TRUE
78772	FALSE
73363	TRUE
63953	TRUE
73590	FALSE
74971	FALSE
15284	TRUE
66112	FALSE
67247	TRUE
100316821	FALSE
226777	TRUE
226778	TRUE
98732	TRUE
100217449	FALSE
381314	TRUE
387189	FALSE
387211	FALSE
23827	TRUE
107508	TRUE
319562	FALSE
100039138	FALSE
226781	FALSE
114668	FALSE
226791	TRUE
21808	TRUE
67223	TRUE
110957	TRUE
74717	TRUE
69308	FALSE
67769	TRUE
100862400	TRUE
26381	TRUE
320272	FALSE
22283	FALSE
226823	TRUE
16526	TRUE
100042424	TRUE
100039307	FALSE
108000	TRUE
19250	TRUE
226830	TRUE
19130	FALSE
100504619	FALSE
320119	TRUE
52477	TRUE
226841	TRUE
226844	TRUE
100125339	FALSE
75558	FALSE
68972	TRUE
381318	TRUE
381319	FALSE
619288	TRUE
11910	TRUE
100504360	TRUE
100861628	FALSE
66208	TRUE
66950	TRUE
226849	TRUE
100504379	FALSE
76843	TRUE
77065	TRUE
226856	TRUE
18005	TRUE
98736	FALSE
22782	TRUE
74023	TRUE
22033	TRUE
100628582	FALSE
100042625	TRUE
214742	TRUE
100038712	TRUE
16510	FALSE
226861	TRUE
320952	FALSE
73455	FALSE
214791	TRUE
100503471	TRUE
329324	FALSE
215193	TRUE
54139	TRUE
319266	TRUE
215243	FALSE
15483	TRUE
14373	FALSE
100503531	FALSE
16780	TRUE
215303	TRUE
387201	FALSE
74942	FALSE
18845	TRUE
100628615	FALSE
12490	TRUE
320400	TRUE
320977	TRUE
723963	FALSE
387224	FALSE
17221	TRUE
12946	TRUE
12902	TRUE
215728	FALSE
619314	FALSE
670558	TRUE
76142	TRUE
70337	TRUE
213783	TRUE
270685	TRUE
83397	TRUE
381990	TRUE
66084	TRUE
73419	TRUE
100504234	TRUE
13982	TRUE
64009	TRUE
68632	TRUE
22353	FALSE
67141	TRUE
108853	TRUE
56533	FALSE
100041224	FALSE
18390	FALSE
320495	FALSE
215748	TRUE
77777	TRUE
237253	TRUE
18537	TRUE
320642	TRUE
69912	TRUE
407824	TRUE
16798	TRUE
23924	TRUE
215751	TRUE
100503695	TRUE
67418	TRUE
237256	TRUE
100628581	FALSE
68652	TRUE
338362	TRUE
70097	TRUE
791352	FALSE
320825	TRUE
620417	FALSE
78808	TRUE
215772	TRUE
67844	TRUE
382450	FALSE
14816	FALSE
78056	FALSE
268281	TRUE
71865	TRUE
13853	TRUE
22288	TRUE
320273	TRUE
74732	TRUE
66125	TRUE
22634	TRUE
100862331	FALSE
75122	FALSE
353258	TRUE
215789	TRUE
66848	TRUE
56535	TRUE
66757	TRUE
66253	TRUE
15273	TRUE
100504211	TRUE
215798	TRUE
100039571	TRUE
66201	TRUE
69412	FALSE
76743	FALSE
18101	FALSE
100504235	FALSE
17684	TRUE
378431	TRUE
380629	TRUE
73112	TRUE
19707	TRUE
100045792	TRUE
215814	TRUE
215819	TRUE
56016	TRUE
215821	TRUE
237300	FALSE
73968	FALSE
64058	TRUE
21929	TRUE
100504265	FALSE
94222	FALSE
15979	TRUE
237310	FALSE
237313	FALSE
76157	FALSE
18634	TRUE
26408	TRUE
17761	TRUE
73811	TRUE
621697	TRUE
72567	TRUE
71804	TRUE
29863	TRUE
52906	TRUE
100038717	FALSE
100504283	FALSE
17863	TRUE
56422	TRUE
73990	TRUE
237320	FALSE
76924	FALSE
67692	FALSE
432436	FALSE
20393	TRUE
114671	FALSE
319887	TRUE
379043	TRUE
667281	FALSE
606736	FALSE
56554	TRUE
100038752	FALSE
353169	TRUE
237336	TRUE
100504411	FALSE
100038582	FALSE
21412	TRUE
14051	FALSE
20042	TRUE
100529074	FALSE
100529075	FALSE
76306	TRUE
26464	TRUE
22361	TRUE
111174	FALSE
209512	FALSE
493809	FALSE
209513	FALSE
215854	FALSE
215855	FALSE
215856	FALSE
209517	FALSE
435206	FALSE
276742	FALSE
435207	FALSE
215859	FALSE
382348	FALSE
494546	FALSE
503558	FALSE
53331	TRUE
100862153	FALSE
59012	FALSE
14219	TRUE
18605	TRUE
209558	TRUE
70208	TRUE
11846	TRUE
432442	TRUE
13822	TRUE
100504474	FALSE
73803	FALSE
215866	FALSE
77220	TRUE
100040851	FALSE
268288	FALSE
237339	TRUE
667572	FALSE
73910	TRUE
16773	TRUE
100040961	TRUE
19272	TRUE
210757	FALSE
100504516	FALSE
114676	TRUE
67719	FALSE
67412	FALSE
212448	TRUE
52665	TRUE
68031	TRUE
72780	FALSE
100504540	FALSE
66311	FALSE
73681	TRUE
100504586	TRUE
66847	TRUE
211329	TRUE
15214	FALSE
69692	TRUE
21987	FALSE
100041294	TRUE
268291	TRUE
432450	FALSE
76757	FALSE
442820	FALSE
100862254	FALSE
215890	FALSE
215895	FALSE
57430	FALSE
212892	TRUE
72580	TRUE
414093	TRUE
66521	TRUE
692132	FALSE
270711	FALSE
103511	TRUE
215900	FALSE
212898	TRUE
22110	TRUE
72480	TRUE
319638	TRUE
12813	TRUE
14302	TRUE
100041585	TRUE
319415	FALSE
15182	TRUE
17118	TRUE
215919	FALSE
16775	TRUE
66337	TRUE
71924	TRUE
327743	FALSE
14360	TRUE
100504626	FALSE
103213	TRUE
327744	TRUE
19714	TRUE
100504659	TRUE
213332	TRUE
75299	FALSE
72045	FALSE
100041085	TRUE
215928	FALSE
215929	TRUE
72472	TRUE
67239	TRUE
67371	TRUE
19850	FALSE
11702	TRUE
78334	TRUE
70840	FALSE
70503	TRUE
327747	TRUE
71713	TRUE
83767	FALSE
100504721	TRUE
140741	FALSE
103199	TRUE
633979	TRUE
268294	TRUE
171580	TRUE
20598	TRUE
73075	TRUE
53599	TRUE
75973	TRUE
70538	FALSE
629461	TRUE
100628609	FALSE
103268	TRUE
140742	TRUE
213402	TRUE
624784	TRUE
56484	TRUE
215951	TRUE
666540	FALSE
54198	TRUE
21907	FALSE
14628	TRUE
140740	TRUE
268297	FALSE
109205	TRUE
74530	FALSE
