patient,histology,label,comp,view,cells,full_library_sum,libraries,n_libraries,uncertainty,library_mode,unit_id
4,AAH,AT2,AT2,subtype,3291,14487622,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0089
4,AAH,AT2 proliferating,AT2,subtype,17,147966,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0090
4,AAH,Adventitial fibroblasts,fibroblasts,subtype,129,462994,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0091
4,AAH,Alveolar fibroblasts,fibroblasts,subtype,1593,3529365,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0092
4,AAH,Alveolar macrophages,macrophages,subtype,640,8256819,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0093
4,AAH,Interstitial Mph perivascular,macrophages,subtype,128,268334,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0108
4,AAH,Monocyte-derived Mph,macrophages,subtype,89,309975,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0113
4,AAH,Myofibroblasts,fibroblasts,subtype,9,13400,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0115
4,AAH,Peribronchial fibroblasts,fibroblasts,subtype,25,96870,GSM9237906;GSM9237907,2,0.3,pooled,unc30_pooled_0118
4,LUAD,AT2,AT2,subtype,5787,31853901,GSM9237908,1,0.3,pooled,unc30_pooled_0128
4,LUAD,AT2 proliferating,AT2,subtype,59,1084923,GSM9237908,1,0.3,pooled,unc30_pooled_0129
4,LUAD,Adventitial fibroblasts,fibroblasts,subtype,136,447213,GSM9237908,1,0.3,pooled,unc30_pooled_0130
4,LUAD,Alveolar Mph proliferating,macrophages,subtype,1,18329,GSM9237908,1,0.3,pooled,unc30_pooled_0131
4,LUAD,Alveolar fibroblasts,fibroblasts,subtype,3084,9138190,GSM9237908,1,0.3,pooled,unc30_pooled_0132
4,LUAD,Alveolar macrophages,macrophages,subtype,1159,15188661,GSM9237908,1,0.3,pooled,unc30_pooled_0133
4,LUAD,Interstitial Mph perivascular,macrophages,subtype,226,578652,GSM9237908,1,0.3,pooled,unc30_pooled_0151
4,LUAD,Monocyte-derived Mph,macrophages,subtype,201,1071031,GSM9237908,1,0.3,pooled,unc30_pooled_0156
4,LUAD,Myofibroblasts,fibroblasts,subtype,11,19608,GSM9237908,1,0.3,pooled,unc30_pooled_0159
4,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,101,306498,GSM9237908,1,0.3,pooled,unc30_pooled_0163
4,normal,AT2,AT2,subtype,7552,32171546,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0176
4,normal,AT2 proliferating,AT2,subtype,15,159969,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0177
4,normal,Adventitial fibroblasts,fibroblasts,subtype,289,959653,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0178
4,normal,Alveolar Mph proliferating,macrophages,subtype,2,8422,GSM9237904,1,0.3,pooled,unc30_pooled_0179
4,normal,Alveolar fibroblasts,fibroblasts,subtype,4160,10497601,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0180
4,normal,Alveolar macrophages,macrophages,subtype,2188,24665454,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0181
4,normal,Interstitial Mph perivascular,macrophages,subtype,269,576005,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0196
4,normal,Monocyte-derived Mph,macrophages,subtype,259,1068595,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0200
4,normal,Myofibroblasts,fibroblasts,subtype,23,35783,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0202
4,normal,Peribronchial fibroblasts,fibroblasts,subtype,25,112459,GSM9237904;GSM9237905,2,0.3,pooled,unc30_pooled_0206
5,AIS,AT2,AT2,subtype,244,1031631,GSM9237910,1,0.3,pooled,unc30_pooled_0217
5,AIS,Adventitial fibroblasts,fibroblasts,subtype,9,19779,GSM9237910,1,0.3,pooled,unc30_pooled_0218
5,AIS,Alveolar fibroblasts,fibroblasts,subtype,245,456724,GSM9237910,1,0.3,pooled,unc30_pooled_0219
5,AIS,Alveolar macrophages,macrophages,subtype,42,302443,GSM9237910,1,0.3,pooled,unc30_pooled_0220
5,AIS,Interstitial Mph perivascular,macrophages,subtype,11,18801,GSM9237910,1,0.3,pooled,unc30_pooled_0232
5,AIS,Monocyte-derived Mph,macrophages,subtype,5,16944,GSM9237910,1,0.3,pooled,unc30_pooled_0236
5,AIS,Myofibroblasts,fibroblasts,subtype,2,2282,GSM9237910,1,0.3,pooled,unc30_pooled_0238
5,LUAD,AT2,AT2,subtype,1524,8039230,GSM9237911,1,0.3,pooled,unc30_pooled_0248
5,LUAD,AT2 proliferating,AT2,subtype,51,501965,GSM9237911,1,0.3,pooled,unc30_pooled_0249
5,LUAD,Adventitial fibroblasts,fibroblasts,subtype,30,98126,GSM9237911,1,0.3,pooled,unc30_pooled_0250
5,LUAD,Alveolar fibroblasts,fibroblasts,subtype,195,529929,GSM9237911,1,0.3,pooled,unc30_pooled_0251
5,LUAD,Alveolar macrophages,macrophages,subtype,322,2165616,GSM9237911,1,0.3,pooled,unc30_pooled_0252
5,LUAD,Interstitial Mph perivascular,macrophages,subtype,100,234792,GSM9237911,1,0.3,pooled,unc30_pooled_0266
5,LUAD,Monocyte-derived Mph,macrophages,subtype,174,738052,GSM9237911,1,0.3,pooled,unc30_pooled_0272
5,LUAD,Myofibroblasts,fibroblasts,subtype,4,6817,GSM9237911,1,0.3,pooled,unc30_pooled_0274
5,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,663,2284537,GSM9237911,1,0.3,pooled,unc30_pooled_0277
5,normal,AT2,AT2,subtype,1786,6351714,GSM9237909,1,0.3,pooled,unc30_pooled_0286
5,normal,Adventitial fibroblasts,fibroblasts,subtype,9,11858,GSM9237909,1,0.3,pooled,unc30_pooled_0287
5,normal,Alveolar fibroblasts,fibroblasts,subtype,3152,7136838,GSM9237909,1,0.3,pooled,unc30_pooled_0288
5,normal,Alveolar macrophages,macrophages,subtype,555,5188197,GSM9237909,1,0.3,pooled,unc30_pooled_0289
5,normal,Interstitial Mph perivascular,macrophages,subtype,33,58692,GSM9237909,1,0.3,pooled,unc30_pooled_0302
5,normal,Monocyte-derived Mph,macrophages,subtype,47,165618,GSM9237909,1,0.3,pooled,unc30_pooled_0306
5,normal,Myofibroblasts,fibroblasts,subtype,11,17518,GSM9237909,1,0.3,pooled,unc30_pooled_0309
5,normal,Peribronchial fibroblasts,fibroblasts,subtype,1,3550,GSM9237909,1,0.3,pooled,unc30_pooled_0312
6,AAH,AT2,AT2,subtype,422,1197670,GSM9237913,1,0.3,pooled,unc30_pooled_0321
6,AAH,Adventitial fibroblasts,fibroblasts,subtype,40,81208,GSM9237913,1,0.3,pooled,unc30_pooled_0322
6,AAH,Alveolar fibroblasts,fibroblasts,subtype,275,642774,GSM9237913,1,0.3,pooled,unc30_pooled_0323
6,AAH,Alveolar macrophages,macrophages,subtype,83,685189,GSM9237913,1,0.3,pooled,unc30_pooled_0324
6,AAH,Interstitial Mph perivascular,macrophages,subtype,12,17560,GSM9237913,1,0.3,pooled,unc30_pooled_0337
6,AAH,Monocyte-derived Mph,macrophages,subtype,3,8775,GSM9237913,1,0.3,pooled,unc30_pooled_0341
6,AAH,Myofibroblasts,fibroblasts,subtype,2,3175,GSM9237913,1,0.3,pooled,unc30_pooled_0343
6,LUAD,AT2,AT2,subtype,541,2438906,GSM9237914,1,0.3,pooled,unc30_pooled_0357
6,LUAD,AT2 proliferating,AT2,subtype,3,77376,GSM9237914,1,0.3,pooled,unc30_pooled_0358
6,LUAD,Adventitial fibroblasts,fibroblasts,subtype,29,70139,GSM9237914,1,0.3,pooled,unc30_pooled_0359
6,LUAD,Alveolar fibroblasts,fibroblasts,subtype,331,851530,GSM9237914,1,0.3,pooled,unc30_pooled_0360
6,LUAD,Alveolar macrophages,macrophages,subtype,231,2431255,GSM9237914,1,0.3,pooled,unc30_pooled_0361
6,LUAD,Interstitial Mph perivascular,macrophages,subtype,63,124452,GSM9237914,1,0.3,pooled,unc30_pooled_0378
6,LUAD,Monocyte-derived Mph,macrophages,subtype,44,191460,GSM9237914,1,0.3,pooled,unc30_pooled_0382
6,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,73,271846,GSM9237914,1,0.3,pooled,unc30_pooled_0386
6,normal,AT2,AT2,subtype,147,437640,GSM9237912,1,0.3,pooled,unc30_pooled_0396
6,normal,Adventitial fibroblasts,fibroblasts,subtype,20,63694,GSM9237912,1,0.3,pooled,unc30_pooled_0397
6,normal,Alveolar fibroblasts,fibroblasts,subtype,128,290496,GSM9237912,1,0.3,pooled,unc30_pooled_0398
6,normal,Alveolar macrophages,macrophages,subtype,85,813513,GSM9237912,1,0.3,pooled,unc30_pooled_0399
6,normal,Interstitial Mph perivascular,macrophages,subtype,19,27662,GSM9237912,1,0.3,pooled,unc30_pooled_0410
6,normal,Monocyte-derived Mph,macrophages,subtype,13,34220,GSM9237912,1,0.3,pooled,unc30_pooled_0413
7,LUAD,AT2,AT2,subtype,2055,9332507,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0429
7,LUAD,AT2 proliferating,AT2,subtype,4,20807,GSM9237917,1,0.3,pooled,unc30_pooled_0430
7,LUAD,Adventitial fibroblasts,fibroblasts,subtype,146,435329,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0431
7,LUAD,Alveolar fibroblasts,fibroblasts,subtype,1743,3459949,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0432
7,LUAD,Alveolar macrophages,macrophages,subtype,610,6294295,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0433
7,LUAD,Interstitial Mph perivascular,macrophages,subtype,105,195571,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0448
7,LUAD,Monocyte-derived Mph,macrophages,subtype,69,305838,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0455
7,LUAD,Myofibroblasts,fibroblasts,subtype,27,39647,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0457
7,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,35,119388,GSM9237916;GSM9237917,2,0.3,pooled,unc30_pooled_0461
7,normal,AT2,AT2,subtype,1416,2847408,GSM9237915,1,0.3,pooled,unc30_pooled_0470
7,normal,Adventitial fibroblasts,fibroblasts,subtype,28,51355,GSM9237915,1,0.3,pooled,unc30_pooled_0471
7,normal,Alveolar fibroblasts,fibroblasts,subtype,869,1320305,GSM9237915,1,0.3,pooled,unc30_pooled_0472
7,normal,Alveolar macrophages,macrophages,subtype,94,509082,GSM9237915,1,0.3,pooled,unc30_pooled_0473
7,normal,Interstitial Mph perivascular,macrophages,subtype,1,1122,GSM9237915,1,0.3,pooled,unc30_pooled_0486
7,normal,Monocyte-derived Mph,macrophages,subtype,2,3103,GSM9237915,1,0.3,pooled,unc30_pooled_0491
7,normal,Myofibroblasts,fibroblasts,subtype,11,13874,GSM9237915,1,0.3,pooled,unc30_pooled_0493
8,AIS,AT2,AT2,subtype,98,274947,GSM9237919,1,0.3,pooled,unc30_pooled_0503
8,AIS,Adventitial fibroblasts,fibroblasts,subtype,4,4605,GSM9237919,1,0.3,pooled,unc30_pooled_0504
8,AIS,Alveolar fibroblasts,fibroblasts,subtype,25,37500,GSM9237919,1,0.3,pooled,unc30_pooled_0505
8,AIS,Alveolar macrophages,macrophages,subtype,14,31376,GSM9237919,1,0.3,pooled,unc30_pooled_0506
8,AIS,Interstitial Mph perivascular,macrophages,subtype,1,1655,GSM9237919,1,0.3,pooled,unc30_pooled_0514
8,AIS,Monocyte-derived Mph,macrophages,subtype,1,1502,GSM9237919,1,0.3,pooled,unc30_pooled_0516
8,LUAD,AT2,AT2,subtype,316,527659,GSM9237920,1,0.3,pooled,unc30_pooled_0523
8,LUAD,AT2 proliferating,AT2,subtype,1,1489,GSM9237920,1,0.3,pooled,unc30_pooled_0524
8,LUAD,Adventitial fibroblasts,fibroblasts,subtype,48,113612,GSM9237920,1,0.3,pooled,unc30_pooled_0525
8,LUAD,Alveolar fibroblasts,fibroblasts,subtype,50,90364,GSM9237920,1,0.3,pooled,unc30_pooled_0526
8,LUAD,Alveolar macrophages,macrophages,subtype,86,227011,GSM9237920,1,0.3,pooled,unc30_pooled_0527
8,LUAD,Interstitial Mph perivascular,macrophages,subtype,4,5134,GSM9237920,1,0.3,pooled,unc30_pooled_0540
8,LUAD,Monocyte-derived Mph,macrophages,subtype,81,153733,GSM9237920,1,0.3,pooled,unc30_pooled_0544
8,LUAD,Myofibroblasts,fibroblasts,subtype,2,2819,GSM9237920,1,0.3,pooled,unc30_pooled_0547
8,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,63,139614,GSM9237920,1,0.3,pooled,unc30_pooled_0550
8,normal,AT2,AT2,subtype,219,307500,GSM9237918,1,0.3,pooled,unc30_pooled_0559
8,normal,Alveolar fibroblasts,fibroblasts,subtype,27,48972,GSM9237918,1,0.3,pooled,unc30_pooled_0560
8,normal,Alveolar macrophages,macrophages,subtype,4,8132,GSM9237918,1,0.3,pooled,unc30_pooled_0561
9,AAH,AT2,AT2,subtype,225,720083,GSM9237922,1,0.3,pooled,unc30_pooled_0574
9,AAH,Adventitial fibroblasts,fibroblasts,subtype,1,1408,GSM9237922,1,0.3,pooled,unc30_pooled_0575
9,AAH,Alveolar fibroblasts,fibroblasts,subtype,144,274807,GSM9237922,1,0.3,pooled,unc30_pooled_0576
9,AAH,Alveolar macrophages,macrophages,subtype,64,728241,GSM9237922,1,0.3,pooled,unc30_pooled_0577
9,AAH,Interstitial Mph perivascular,macrophages,subtype,5,8172,GSM9237922,1,0.3,pooled,unc30_pooled_0587
9,AAH,Monocyte-derived Mph,macrophages,subtype,6,21892,GSM9237922,1,0.3,pooled,unc30_pooled_0591
9,AAH,Myofibroblasts,fibroblasts,subtype,2,3448,GSM9237922,1,0.3,pooled,unc30_pooled_0593
9,AIS,AT2,AT2,subtype,668,2275666,GSM9237923,1,0.3,pooled,unc30_pooled_0604
9,AIS,AT2 proliferating,AT2,subtype,1,5519,GSM9237923,1,0.3,pooled,unc30_pooled_0605
9,AIS,Adventitial fibroblasts,fibroblasts,subtype,25,72681,GSM9237923,1,0.3,pooled,unc30_pooled_0606
9,AIS,Alveolar fibroblasts,fibroblasts,subtype,482,1014906,GSM9237923,1,0.3,pooled,unc30_pooled_0607
9,AIS,Alveolar macrophages,macrophages,subtype,40,396675,GSM9237923,1,0.3,pooled,unc30_pooled_0608
9,AIS,Interstitial Mph perivascular,macrophages,subtype,16,25441,GSM9237923,1,0.3,pooled,unc30_pooled_0622
9,AIS,Monocyte-derived Mph,macrophages,subtype,26,58782,GSM9237923,1,0.3,pooled,unc30_pooled_0626
9,AIS,Myofibroblasts,fibroblasts,subtype,3,3721,GSM9237923,1,0.3,pooled,unc30_pooled_0629
9,AIS,Peribronchial fibroblasts,fibroblasts,subtype,1,2043,GSM9237923,1,0.3,pooled,unc30_pooled_0633
9,LUAD,AT2,AT2,subtype,700,2038797,GSM9237924,1,0.3,pooled,unc30_pooled_0642
9,LUAD,Adventitial fibroblasts,fibroblasts,subtype,170,360597,GSM9237924,1,0.3,pooled,unc30_pooled_0643
9,LUAD,Alveolar fibroblasts,fibroblasts,subtype,269,438660,GSM9237924,1,0.3,pooled,unc30_pooled_0644
9,LUAD,Alveolar macrophages,macrophages,subtype,47,361279,GSM9237924,1,0.3,pooled,unc30_pooled_0645
9,LUAD,Interstitial Mph perivascular,macrophages,subtype,42,73692,GSM9237924,1,0.3,pooled,unc30_pooled_0662
9,LUAD,Monocyte-derived Mph,macrophages,subtype,51,191640,GSM9237924,1,0.3,pooled,unc30_pooled_0668
9,LUAD,Myofibroblasts,fibroblasts,subtype,10,13449,GSM9237924,1,0.3,pooled,unc30_pooled_0670
9,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,12,24073,GSM9237924,1,0.3,pooled,unc30_pooled_0674
9,normal,AT2,AT2,subtype,283,991766,GSM9237921,1,0.3,pooled,unc30_pooled_0689
9,normal,Adventitial fibroblasts,fibroblasts,subtype,27,69635,GSM9237921,1,0.3,pooled,unc30_pooled_0690
9,normal,Alveolar fibroblasts,fibroblasts,subtype,236,595751,GSM9237921,1,0.3,pooled,unc30_pooled_0691
9,normal,Alveolar macrophages,macrophages,subtype,35,642593,GSM9237921,1,0.3,pooled,unc30_pooled_0692
9,normal,Interstitial Mph perivascular,macrophages,subtype,6,11750,GSM9237921,1,0.3,pooled,unc30_pooled_0705
9,normal,Monocyte-derived Mph,macrophages,subtype,3,6699,GSM9237921,1,0.3,pooled,unc30_pooled_0708
9,normal,Myofibroblasts,fibroblasts,subtype,4,4447,GSM9237921,1,0.3,pooled,unc30_pooled_0711
10,LUAD,AT2,AT2,subtype,871,3278689,GSM9237927,1,0.3,pooled,unc30_pooled_0725
10,LUAD,AT2 proliferating,AT2,subtype,10,337420,GSM9237927,1,0.3,pooled,unc30_pooled_0726
10,LUAD,Adventitial fibroblasts,fibroblasts,subtype,35,95919,GSM9237927,1,0.3,pooled,unc30_pooled_0727
10,LUAD,Alveolar Mph proliferating,macrophages,subtype,1,5657,GSM9237927,1,0.3,pooled,unc30_pooled_0728
10,LUAD,Alveolar fibroblasts,fibroblasts,subtype,603,1552983,GSM9237927,1,0.3,pooled,unc30_pooled_0729
10,LUAD,Alveolar macrophages,macrophages,subtype,203,2356004,GSM9237927,1,0.3,pooled,unc30_pooled_0730
10,LUAD,Interstitial Mph perivascular,macrophages,subtype,64,125218,GSM9237927,1,0.3,pooled,unc30_pooled_0745
10,LUAD,Monocyte-derived Mph,macrophages,subtype,54,280864,GSM9237927,1,0.3,pooled,unc30_pooled_0751
10,LUAD,Myofibroblasts,fibroblasts,subtype,9,12270,GSM9237927,1,0.3,pooled,unc30_pooled_0754
10,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,193,612189,GSM9237927,1,0.3,pooled,unc30_pooled_0758
10,MIA,AT2,AT2,subtype,479,2209732,GSM9237926,1,0.3,pooled,unc30_pooled_0770
10,MIA,AT2 proliferating,AT2,subtype,1,5398,GSM9237926,1,0.3,pooled,unc30_pooled_0771
10,MIA,Adventitial fibroblasts,fibroblasts,subtype,2,5791,GSM9237926,1,0.3,pooled,unc30_pooled_0772
10,MIA,Alveolar fibroblasts,fibroblasts,subtype,305,502892,GSM9237926,1,0.3,pooled,unc30_pooled_0773
10,MIA,Alveolar macrophages,macrophages,subtype,39,262318,GSM9237926,1,0.3,pooled,unc30_pooled_0774
10,MIA,Interstitial Mph perivascular,macrophages,subtype,12,19243,GSM9237926,1,0.3,pooled,unc30_pooled_0787
10,MIA,Monocyte-derived Mph,macrophages,subtype,13,53448,GSM9237926,1,0.3,pooled,unc30_pooled_0791
10,MIA,Myofibroblasts,fibroblasts,subtype,6,7683,GSM9237926,1,0.3,pooled,unc30_pooled_0793
10,MIA,Peribronchial fibroblasts,fibroblasts,subtype,2,6351,GSM9237926,1,0.3,pooled,unc30_pooled_0796
10,normal,AT2,AT2,subtype,182,418471,GSM9237925,1,0.3,pooled,unc30_pooled_0807
10,normal,Adventitial fibroblasts,fibroblasts,subtype,3,7628,GSM9237925,1,0.3,pooled,unc30_pooled_0808
10,normal,Alveolar fibroblasts,fibroblasts,subtype,113,222734,GSM9237925,1,0.3,pooled,unc30_pooled_0809
10,normal,Alveolar macrophages,macrophages,subtype,12,65976,GSM9237925,1,0.3,pooled,unc30_pooled_0810
10,normal,Interstitial Mph perivascular,macrophages,subtype,1,1452,GSM9237925,1,0.3,pooled,unc30_pooled_0821
10,normal,Monocyte-derived Mph,macrophages,subtype,32,158075,GSM9237925,1,0.3,pooled,unc30_pooled_0825
10,normal,Myofibroblasts,fibroblasts,subtype,1,1213,GSM9237925,1,0.3,pooled,unc30_pooled_0827
11,AAH,AT2,AT2,subtype,474,2453356,GSM9237929,1,0.3,pooled,unc30_pooled_0839
11,AAH,AT2 proliferating,AT2,subtype,3,14675,GSM9237929,1,0.3,pooled,unc30_pooled_0840
11,AAH,Adventitial fibroblasts,fibroblasts,subtype,57,99653,GSM9237929,1,0.3,pooled,unc30_pooled_0841
11,AAH,Alveolar Mph proliferating,macrophages,subtype,3,29472,GSM9237929,1,0.3,pooled,unc30_pooled_0842
11,AAH,Alveolar fibroblasts,fibroblasts,subtype,267,483313,GSM9237929,1,0.3,pooled,unc30_pooled_0843
11,AAH,Alveolar macrophages,macrophages,subtype,94,746549,GSM9237929,1,0.3,pooled,unc30_pooled_0844
11,AAH,Interstitial Mph perivascular,macrophages,subtype,19,30110,GSM9237929,1,0.3,pooled,unc30_pooled_0858
11,AAH,Monocyte-derived Mph,macrophages,subtype,11,42174,GSM9237929,1,0.3,pooled,unc30_pooled_0862
11,AAH,Myofibroblasts,fibroblasts,subtype,1,1123,GSM9237929,1,0.3,pooled,unc30_pooled_0864
11,LUAD,AT2,AT2,subtype,656,3244627,GSM9237930,1,0.3,pooled,unc30_pooled_0878
11,LUAD,AT2 proliferating,AT2,subtype,11,142694,GSM9237930,1,0.3,pooled,unc30_pooled_0879
11,LUAD,Adventitial fibroblasts,fibroblasts,subtype,30,102293,GSM9237930,1,0.3,pooled,unc30_pooled_0880
11,LUAD,Alveolar Mph proliferating,macrophages,subtype,2,35810,GSM9237930,1,0.3,pooled,unc30_pooled_0881
11,LUAD,Alveolar fibroblasts,fibroblasts,subtype,333,963543,GSM9237930,1,0.3,pooled,unc30_pooled_0882
11,LUAD,Alveolar macrophages,macrophages,subtype,258,2074217,GSM9237930,1,0.3,pooled,unc30_pooled_0883
11,LUAD,Interstitial Mph perivascular,macrophages,subtype,76,179342,GSM9237930,1,0.3,pooled,unc30_pooled_0899
11,LUAD,Monocyte-derived Mph,macrophages,subtype,50,297840,GSM9237930,1,0.3,pooled,unc30_pooled_0905
11,LUAD,Myofibroblasts,fibroblasts,subtype,5,8977,GSM9237930,1,0.3,pooled,unc30_pooled_0907
11,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,506,1677523,GSM9237930,1,0.3,pooled,unc30_pooled_0910
11,normal,AT2,AT2,subtype,148,433998,GSM9237928,1,0.3,pooled,unc30_pooled_0919
11,normal,AT2 proliferating,AT2,subtype,1,2076,GSM9237928,1,0.3,pooled,unc30_pooled_0920
11,normal,Adventitial fibroblasts,fibroblasts,subtype,23,33942,GSM9237928,1,0.3,pooled,unc30_pooled_0921
11,normal,Alveolar fibroblasts,fibroblasts,subtype,132,214132,GSM9237928,1,0.3,pooled,unc30_pooled_0922
11,normal,Alveolar macrophages,macrophages,subtype,20,110516,GSM9237928,1,0.3,pooled,unc30_pooled_0923
11,normal,Interstitial Mph perivascular,macrophages,subtype,10,13701,GSM9237928,1,0.3,pooled,unc30_pooled_0934
11,normal,Monocyte-derived Mph,macrophages,subtype,5,11458,GSM9237928,1,0.3,pooled,unc30_pooled_0938
11,normal,Myofibroblasts,fibroblasts,subtype,2,2276,GSM9237928,1,0.3,pooled,unc30_pooled_0940
12,AIS,AT2,AT2,subtype,534,3780495,GSM9237932,1,0.3,pooled,unc30_pooled_0952
12,AIS,AT2 proliferating,AT2,subtype,3,39337,GSM9237932,1,0.3,pooled,unc30_pooled_0953
12,AIS,Adventitial fibroblasts,fibroblasts,subtype,5,17310,GSM9237932,1,0.3,pooled,unc30_pooled_0954
12,AIS,Alveolar fibroblasts,fibroblasts,subtype,277,578957,GSM9237932,1,0.3,pooled,unc30_pooled_0955
12,AIS,Alveolar macrophages,macrophages,subtype,42,421301,GSM9237932,1,0.3,pooled,unc30_pooled_0956
12,AIS,Interstitial Mph perivascular,macrophages,subtype,9,17106,GSM9237932,1,0.3,pooled,unc30_pooled_0968
12,AIS,Monocyte-derived Mph,macrophages,subtype,2,2972,GSM9237932,1,0.3,pooled,unc30_pooled_0972
12,AIS,Peribronchial fibroblasts,fibroblasts,subtype,1,3406,GSM9237932,1,0.3,pooled,unc30_pooled_0977
12,LUAD,AT2,AT2,subtype,624,4073783,GSM9237933,1,0.3,pooled,unc30_pooled_0986
12,LUAD,Adventitial fibroblasts,fibroblasts,subtype,3,14003,GSM9237933,1,0.3,pooled,unc30_pooled_0987
12,LUAD,Alveolar fibroblasts,fibroblasts,subtype,211,331943,GSM9237933,1,0.3,pooled,unc30_pooled_0988
12,LUAD,Alveolar macrophages,macrophages,subtype,54,353035,GSM9237933,1,0.3,pooled,unc30_pooled_0989
12,LUAD,Interstitial Mph perivascular,macrophages,subtype,21,35014,GSM9237933,1,0.3,pooled,unc30_pooled_1000
12,LUAD,Monocyte-derived Mph,macrophages,subtype,17,39360,GSM9237933,1,0.3,pooled,unc30_pooled_1004
12,LUAD,Myofibroblasts,fibroblasts,subtype,1,1079,GSM9237933,1,0.3,pooled,unc30_pooled_1006
12,LUAD,Peribronchial fibroblasts,fibroblasts,subtype,5,11271,GSM9237933,1,0.3,pooled,unc30_pooled_1009
12,normal,AT2,AT2,subtype,203,876197,GSM9237931,1,0.3,pooled,unc30_pooled_1019
12,normal,AT2 proliferating,AT2,subtype,1,12735,GSM9237931,1,0.3,pooled,unc30_pooled_1020
12,normal,Adventitial fibroblasts,fibroblasts,subtype,3,7397,GSM9237931,1,0.3,pooled,unc30_pooled_1021
12,normal,Alveolar fibroblasts,fibroblasts,subtype,189,419643,GSM9237931,1,0.3,pooled,unc30_pooled_1022
12,normal,Alveolar macrophages,macrophages,subtype,37,490627,GSM9237931,1,0.3,pooled,unc30_pooled_1023
